Type,LocalAirport,ForeignAirport,Airline,PlannedDate,ActualDate,Delay
DEPARTURE,ZURICH,ATHENS,AEGAN,2024-11-11 11:20:00,2024-11-11 11:20:00,0
DEPARTURE,ZURICH,ISTANBUL SAW,PEGASUS,2024-11-11 11:40:00,2024-11-11 11:40:00,0
DEPARTURE,ZURICH,CLUJ-NAPOCA,SWISS,2024-11-11 11:40:00,2024-11-11 11:40:00,0
DEPARTURE,ZURICH,WASHINGTON,UNITED AIRLINES,2024-11-11 11:45:00,2024-11-11 11:45:00,0
DEPARTURE,ZURICH,AMSTERDAM,KLM,2024-11-11 11:50:00,2024-11-11 11:50:00,0
DEPARTURE,ZURICH,GENEVA,SWISS,2024-11-11 11:55:00,2024-11-11 11:55:00,0
DEPARTURE,ZURICH,MADRID,IBERIA,2024-11-11 11:55:00,2024-11-11 12:10:00,15
DEPARTURE,ZURICH,HONG KONG,CATHAY,2024-11-11 11:55:00,2024-11-11 12:10:00,15
DEPARTURE,ZURICH,WARSAW,SWISS,2024-11-11 11:55:00,2024-11-11 11:57:00,2
DEPARTURE,ZURICH,DELHI,SWISS,2024-11-11 12:00:00,2024-11-11 12:05:00,5
DEPARTURE,ZURICH,HANOVER,SWISS,2024-11-11 12:00:00,2024-11-11 12:00:00,0
DEPARTURE,ZURICH,MALAGA,SWISS,2024-11-11 12:05:00,2024-11-11 12:05:00,0
DEPARTURE,ZURICH,CATANIA,EDELWEISS,2024-11-11 12:05:00,2024-11-11 12:05:00,0
DEPARTURE,ZURICH,BELGRADE,SWISS,2024-11-11 12:05:00,2024-11-11 12:05:00,0
DEPARTURE,ZURICH,PALMA DE MALLORCA,SWISS,2024-11-11 12:10:00,2024-11-11 12:17:00,7
DEPARTURE,ZURICH,LONDON LCY,SWISS,2024-11-11 12:10:00,2024-11-11 12:10:00,0
DEPARTURE,ZURICH,LONDON LHR,SWISS,2024-11-11 12:10:00,2024-11-11 12:15:00,5
DEPARTURE,ZURICH,MANCHESTER,SWISS,2024-11-11 12:15:00,2024-11-11 12:25:00,10
DEPARTURE,ZURICH,FRANKFURT,SWISS,2024-11-11 12:15:00,2024-11-11 12:15:00,0
DEPARTURE,ZURICH,COPENHAGEN,SWISS,2024-11-11 12:15:00,2024-11-11 12:15:00,0
DEPARTURE,ZURICH,STOCKHOLM,SWISS,2024-11-11 12:15:00,2024-11-11 12:15:00,0
DEPARTURE,ZURICH,EDINBURGH,EDELWEISS,2024-11-11 12:20:00,2024-11-11 12:40:00,20
DEPARTURE,ZURICH,BARCELONA,SWISS,2024-11-11 12:20:00,2024-11-11 12:25:00,5
DEPARTURE,ZURICH,SARAJEVO,SWISS,2024-11-11 12:25:00,2024-11-11 12:25:00,0
DEPARTURE,ZURICH,ROME FCO,SWISS,2024-11-11 12:25:00,2024-11-11 12:35:00,10
DEPARTURE,ZURICH,BUCHAREST,SWISS,2024-11-11 12:25:00,2024-11-11 12:40:00,15
DEPARTURE,ZURICH,BUDAPEST,SWISS,2024-11-11 12:25:00,2024-11-11 12:30:00,5
DEPARTURE,ZURICH,NAPLES,SWISS,2024-11-11 12:30:00,2024-11-11 12:30:00,0
DEPARTURE,ZURICH,STUTTGART,SWISS,2024-11-11 12:30:00,2024-11-11 12:30:00,0
DEPARTURE,ZURICH,HAMBURG,SWISS,2024-11-11 12:30:00,2024-11-11 12:30:00,0
DEPARTURE,ZURICH,PRAGUE,SWISS,2024-11-11 12:35:00,2024-11-11 13:02:00,27
DEPARTURE,ZURICH,LISBON,SWISS,2024-11-11 12:35:00,2024-11-11 13:00:00,25
DEPARTURE,ZURICH,NICE,SWISS,2024-11-11 12:35:00,2024-11-11 12:35:00,0
DEPARTURE,ZURICH,DÜSSELDORF,SWISS,2024-11-11 12:35:00,2024-11-11 12:40:00,5
DEPARTURE,ZURICH,MARSEILLE,SWISS,2024-11-11 12:40:00,2024-11-11 12:40:00,0
DEPARTURE,ZURICH,VIENNA,SWISS,2024-11-11 12:40:00,2024-11-11 12:45:00,5
DEPARTURE,ZURICH,BERLIN,SWISS,2024-11-11 12:40:00,2024-11-11 13:00:00,20
DEPARTURE,ZURICH,TEL AVIV,ELALISRAEL,2024-11-11 12:40:00,2024-11-11 13:00:00,20
DEPARTURE,ZURICH,WROCLAW,SWISS,2024-11-11 12:45:00,2024-11-11 12:50:00,5
DEPARTURE,ZURICH,AMSTERDAM,SWISS,2024-11-11 12:45:00,2024-11-11 12:45:00,0
DEPARTURE,ZURICH,MONTREAL,SWISS,2024-11-11 12:45:00,2024-11-11 12:45:00,0
DEPARTURE,ZURICH,CAIRO,SWISS,2024-11-11 12:50:00,2024-11-11 12:55:00,5
DEPARTURE,ZURICH,MIAMI,SWISS,2024-11-11 12:50:00,2024-11-11 13:00:00,10
DEPARTURE,ZURICH,PARIS CDG,SWISS,2024-11-11 12:50:00,2024-11-11 12:50:00,0
DEPARTURE,ZURICH,DUBAI DXB,SWISS,2024-11-11 12:55:00,2024-11-11 12:55:00,0
DEPARTURE,ZURICH,FLORENCE,SWISS,2024-11-11 12:55:00,2024-11-11 12:55:00,0
DEPARTURE,ZURICH,GENEVA,SWISS,2024-11-11 12:55:00,2024-11-11 13:10:00,15
DEPARTURE,ZURICH,BRUSSELS,SWISS,2024-11-11 12:55:00,2024-11-11 12:55:00,0
DEPARTURE,ZURICH,FRANKFURT,LUFTHANSA,2024-11-11 09:00:00,2024-11-11 09:05:00,5
DEPARTURE,ZURICH,AMSTERDAM,KLM,2024-11-11 09:00:00,2024-11-11 09:00:00,0
DEPARTURE,ZURICH,MARRAKESH,EDELWEISS,2024-11-11 09:05:00,2024-11-11 09:20:00,15
DEPARTURE,ZURICH,LUXEMBOURG,SWISS,2024-11-11 09:05:00,2024-11-11 09:05:00,0
DEPARTURE,ZURICH,BERLIN,EUROWINGS,2024-11-11 09:05:00,2024-11-11 09:05:00,0
DEPARTURE,ZURICH,LIBERIAVIA SAN JOSE,EDELWEISS,2024-11-11 09:10:00,2024-11-11 09:25:00,15
DEPARTURE,ZURICH,VIENNA,AUSTRIAN,2024-11-11 09:10:00,2024-11-11 09:10:00,0
DEPARTURE,ZURICH,STUTTGART,SWISS,2024-11-11 09:10:00,2024-11-11 09:10:00,0
DEPARTURE,ZURICH,PONTA DELGADA,EDELWEISS,2024-11-11 09:20:00,2024-11-11 09:20:00,0
DEPARTURE,ZURICH,RIGA,BALTIC,2024-11-11 09:20:00,2024-11-11 09:20:00,0
DEPARTURE,ZURICH,LISBON,SWISS,2024-11-11 09:25:00,2024-11-11 09:30:00,5
DEPARTURE,ZURICH,MUNICH,LUFTHANSA,2024-11-11 09:25:00,2024-11-11 09:25:00,0
DEPARTURE,ZURICH,MALAGA,SWISS,2024-11-11 09:25:00,2024-11-11 09:25:00,0
DEPARTURE,ZURICH,GRAN CANARIA,EDELWEISS,2024-11-11 09:30:00,2024-11-11 09:30:00,0
DEPARTURE,ZURICH,TENERIFE,EDELWEISS,2024-11-11 09:30:00,2024-11-11 09:30:00,0
DEPARTURE,ZURICH,PORTO,SWISS,2024-11-11 09:30:00,2024-11-11 09:30:00,0
DEPARTURE,ZURICH,HURGHADA,EDELWEISS,2024-11-11 09:35:00,2024-11-11 09:35:00,0
DEPARTURE,ZURICH,BELGRADE,SERBIA,2024-11-11 09:35:00,2024-11-11 09:35:00,0
DEPARTURE,ZURICH,BARCELONA,VUELING,2024-11-11 09:40:00,2024-11-11 09:40:00,0
DEPARTURE,ZURICH,OSLO,SWISS,2024-11-11 09:40:00,2024-11-11 09:40:00,0
DEPARTURE,ZURICH,CHICAGO,UNITED AIRLINES,2024-11-11 09:40:00,2024-11-11 10:10:00,30
DEPARTURE,ZURICH,HAMBURG,EUROWINGS,2024-11-11 09:45:00,2024-11-11 09:40:00,-5
DEPARTURE,ZURICH,MUMBAI,SWISS,2024-11-11 09:45:00,2024-11-11 09:50:00,5
DEPARTURE,ZURICH,NEW YORK JFK,SWISS,2024-11-11 09:50:00,2024-11-11 09:57:00,7
DEPARTURE,ZURICH,VALENCIA,SWISS,2024-11-11 09:55:00,2024-11-11 09:50:00,-5
DEPARTURE,ZURICH,STOCKHOLM,SWISS,2024-11-11 09:55:00,2024-11-11 09:50:00,-5
DEPARTURE,ZURICH,LONDON LGW,EASYJET,2024-11-11 10:05:00,2024-11-11 10:45:00,40
DEPARTURE,ZURICH,SAL,EDELWEISS,2024-11-11 10:05:00,2024-11-11 10:10:00,5
DEPARTURE,ZURICH,MADRID,EUROPA,2024-11-11 10:10:00,2024-11-11 10:10:00,0
DEPARTURE,ZURICH,LONDON LCY,BRITISH AIRWAYS,2024-11-11 10:10:00,2024-11-11 10:10:00,0
DEPARTURE,ZURICH,LONDON LHR,SWISS,2024-11-11 10:15:00,2024-11-11 10:10:00,-5
DEPARTURE,ZURICH,PHILADELPHIA,AMERICAN,2024-11-11 10:15:00,2024-11-11 10:30:00,15
DEPARTURE,ZURICH,NEWARK,UNITED AIRLINES,2024-11-11 10:20:00,2024-11-11 10:20:00,0
DEPARTURE,ZURICH,COPENHAGEN,SAS SCANDINAVIAN AIRLINES,2024-11-11 10:25:00,2024-11-11 10:25:00,0
DEPARTURE,ZURICH,WARSAW,LOT POLISH AIRLINES,2024-11-11 10:25:00,2024-11-11 10:25:00,0
DEPARTURE,ZURICH,ABU DHABI,ETIHAD,2024-11-11 10:25:00,2024-11-11 11:20:00,55
DEPARTURE,ZURICH,THESSALONIKI,AEGAN,2024-11-11 10:30:00,2024-11-11 10:30:00,0
DEPARTURE,ZURICH,SHARM EL SHEIKHVIA LUXOR,EDELWEISS,2024-11-11 10:30:00,2024-11-11 10:30:00,0
DEPARTURE,ZURICH,HELSINKI,FINNAIR,2024-11-11 10:35:00,2024-11-11 10:40:00,5
DEPARTURE,ZURICH,SINGAPORE,SINGAPORE,2024-11-11 10:35:00,2024-11-11 10:45:00,10
DEPARTURE,ZURICH,LONDON LTN,EASYJET,2024-11-11 10:35:00,2024-11-11 10:35:00,0
DEPARTURE,ZURICH,VIENNA,AUSTRIAN,2024-11-11 10:40:00,2024-11-11 10:40:00,0
DEPARTURE,ZURICH,PARIS CDG,AIR FRANCE,2024-11-11 10:45:00,2024-11-11 10:50:00,5
DEPARTURE,ZURICH,WARSAW,SWISS,2024-11-11 07:00:00,2024-11-11 07:05:00,5
DEPARTURE,ZURICH,GOTHENBURG,SWISS,2024-11-11 07:00:00,2024-11-11 07:00:00,0
DEPARTURE,ZURICH,MANCHESTER,SWISS,2024-11-11 07:00:00,2024-11-11 07:05:00,5
DEPARTURE,ZURICH,FRANKFURT,SWISS,2024-11-11 07:00:00,2024-11-11 07:30:00,30
DEPARTURE,ZURICH,LONDON LHR,SWISS,2024-11-11 07:05:00,2024-11-11 07:05:00,0
DEPARTURE,ZURICH,BIRMINGHAM,SWISS,2024-11-11 07:05:00,2024-11-11 07:05:00,0
DEPARTURE,ZURICH,COPENHAGEN,SWISS,2024-11-11 07:05:00,2024-11-11 07:05:00,0
DEPARTURE,ZURICH,MUNICH,SWISS,2024-11-11 07:10:00,2024-11-11 07:20:00,10
DEPARTURE,ZURICH,DRESDEN,SWISS,2024-11-11 07:10:00,2024-11-11 07:10:00,0
DEPARTURE,ZURICH,HAMBURG,SWISS,2024-11-11 07:10:00,2024-11-11 07:19:00,9
DEPARTURE,ZURICH,BUDAPEST,SWISS,2024-11-11 07:10:00,2024-11-11 07:23:00,13
DEPARTURE,ZURICH,BARCELONA,SWISS,2024-11-11 07:15:00,2024-11-11 07:15:00,0
DEPARTURE,ZURICH,BERLIN,SWISS,2024-11-11 07:15:00,2024-11-11 07:15:00,0
DEPARTURE,ZURICH,AMSTERDAM,SWISS,2024-11-11 07:15:00,2024-11-11 07:15:00,0
DEPARTURE,ZURICH,DÜSSELDORF,SWISS,2024-11-11 07:20:00,2024-11-11 07:25:00,5
DEPARTURE,ZURICH,ROME FCO,SWISS,2024-11-11 07:20:00,2024-11-11 07:20:00,0
DEPARTURE,ZURICH,VIENNA,SWISS,2024-11-11 07:20:00,2024-11-11 07:20:00,0
DEPARTURE,ZURICH,KRAKOW,SWISS,2024-11-11 07:20:00,2024-11-11 07:20:00,0
DEPARTURE,ZURICH,PRAGUE,SWISS,2024-11-11 07:25:00,2024-11-11 07:25:00,0
DEPARTURE,ZURICH,PARIS CDG,SWISS,2024-11-11 07:25:00,2024-11-11 07:25:00,0
DEPARTURE,ZURICH,BREMEN,SWISS,2024-11-11 07:25:00,2024-11-11 07:25:00,0
DEPARTURE,ZURICH,BRUSSELS,SWISS,2024-11-11 07:30:00,2024-11-11 07:30:00,0
DEPARTURE,ZURICH,GENEVA,SWISS,2024-11-11 07:30:00,2024-11-11 07:35:00,5
DEPARTURE,ZURICH,HANOVER,SWISS,2024-11-11 07:30:00,2024-11-11 07:30:00,0
DEPARTURE,ZURICH,MADRID,IBERIA,2024-11-11 07:30:00,2024-11-11 07:30:00,0
DEPARTURE,ZURICH,VENICE,SWISS,2024-11-11 07:35:00,2024-11-11 07:35:00,0
DEPARTURE,ZURICH,FLORENCE,SWISS,2024-11-11 07:35:00,2024-11-11 07:29:00,-6
DEPARTURE,ZURICH,NICE,SWISS,2024-11-11 07:35:00,2024-11-11 07:35:00,0
DEPARTURE,ZURICH,LONDON LCY,SWISS,2024-11-11 07:55:00,2024-11-11 08:00:00,5
DEPARTURE,ZURICH,BERLIN,EASYJET,2024-11-11 08:10:00,2024-11-11 08:10:00,0
DEPARTURE,ZURICH,AMSTERDAM,SWISS,2024-11-11 08:30:00,2024-11-11 08:30:00,0
DEPARTURE,ZURICH,COLOGNE BONN,EUROWINGS,2024-11-11 08:30:00,2024-11-11 08:25:00,-5
DEPARTURE,ZURICH,DÜSSELDORF,EUROWINGS,2024-11-11 08:35:00,2024-11-11 08:35:00,0
DEPARTURE,ZURICH,BERLIN,SWISS,2024-11-11 08:35:00,2024-11-11 08:35:00,0
DEPARTURE,ZURICH,BRUSSELS,BRUSSELS AIRLINES,2024-11-11 08:45:00,2024-11-11 08:45:00,0
DEPARTURE,ZURICH,HAMBURG,SWISS,2024-11-11 08:45:00,2024-11-11 08:50:00,5
DEPARTURE,ZURICH,GRAZ,SWISS,2024-11-11 08:45:00,2024-11-11 08:45:00,0
DEPARTURE,ZURICH,DOHA,QATAR AIRWAYS,2024-11-11 08:45:00,2024-11-11 08:45:00,0
DEPARTURE,ZURICH,BOLOGNA,SWISS,2024-11-11 08:50:00,2024-11-11 08:50:00,0
DEPARTURE,ZURICH,MILAN MXP,SWISS,2024-11-11 08:55:00,2024-11-11 08:55:00,0
DEPARTURE,ZURICH,GENEVA,SWISS,2024-11-11 08:55:00,2024-11-11 08:55:00,0
DEPARTURE,ZURICH,PRISTINA,CHAIR,2024-11-11 05:45:00,2024-11-11 05:45:00,0
DEPARTURE,ZURICH,BILBAO,EDELWEISS,2024-11-11 06:00:00,2024-11-11 05:55:00,-5
DEPARTURE,ZURICH,HURGHADA,CHAIR,2024-11-11 06:00:00,2024-11-11 06:00:00,0
DEPARTURE,ZURICH,LISBON,TAP PORTUGAL,2024-11-11 06:10:00,2024-11-11 06:10:00,0
DEPARTURE,ZURICH,PARIS CDG,AIR FRANCE,2024-11-11 06:30:00,2024-11-11 06:30:00,0
DEPARTURE,ZURICH,ISTANBUL IST,TURKISH AIRLINES,2024-11-11 06:45:00,2024-11-11 06:45:00,0
DEPARTURE,ZURICH,PRISTINA,EDELWEISS,2024-11-11 06:45:00,2024-11-11 06:45:00,0
DEPARTURE,ZURICH,LONDON LCY,SWISS,2024-11-11 06:50:00,2024-11-11 06:50:00,0
DEPARTURE,ZURICH,LONDON LHR,BRITISH AIRWAYS,2024-11-11 06:50:00,2024-11-11 06:45:00,-5
DEPARTURE,ZURICH,MADRID,SWISS,2024-11-11 06:50:00,2024-11-11 06:55:00,5
DEPARTURE,ZURICH,AMSTERDAM,KLM,2024-11-11 06:55:00,2024-11-11 06:50:00,-5
DEPARTURE,ZURICH,ALICANTE,SWISS,2024-11-11 06:55:00,2024-11-11 06:55:00,0
DEPARTURE,ZURICH,BELGRADE,SWISS,2024-11-11 06:55:00,2024-11-11 06:55:00,0
ARRIVAL,ZURICH,BERLIN,SWISS,2024-11-04 21:05:00,2024-11-04 20:58:00,-7
ARRIVAL,ZURICH,GENEVA,SWISS,2024-11-04 21:05:00,2024-11-04 21:02:00,-3
ARRIVAL,ZURICH,PARIS CDG,SWISS,2024-11-04 21:10:00,2024-11-04 21:08:00,-2
ARRIVAL,ZURICH,VENICE,SWISS,2024-11-04 21:15:00,2024-11-04 21:16:00,1
ARRIVAL,ZURICH,BRUSSELS,SWISS,2024-11-04 21:20:00,2024-11-04 21:26:00,6
ARRIVAL,ZURICH,NICE,SWISS,2024-11-04 21:20:00,2024-11-04 21:20:00,0
ARRIVAL,ZURICH,PRAGUE,SWISS,2024-11-04 21:20:00,2024-11-04 21:14:00,-6
ARRIVAL,ZURICH,HANOVER,SWISS,2024-11-04 21:25:00,2024-11-04 21:16:00,-9
ARRIVAL,ZURICH,KOŠICE,SWISS,2024-11-04 21:25:00,2024-11-04 22:05:00,40
ARRIVAL,ZURICH,LONDON LGW,SWISS,2024-11-04 21:25:00,2024-11-04 21:04:00,-21
ARRIVAL,ZURICH,LONDON LHR,SWISS,2024-11-04 21:30:00,2024-11-04 21:32:00,2
ARRIVAL,ZURICH,AMSTERDAM,SWISS,2024-11-04 21:30:00,2024-11-04 21:28:00,-2
ARRIVAL,ZURICH,DÜSSELDORF,SWISS,2024-11-04 21:30:00,2024-11-04 21:32:00,2
ARRIVAL,ZURICH,HAMBURG,SWISS,2024-11-04 21:35:00,2024-11-04 21:37:00,2
ARRIVAL,ZURICH,ROME,SWISS,2024-11-04 21:35:00,2024-11-04 21:25:00,-10
ARRIVAL,ZURICH,BUDAPEST,SWISS,2024-11-04 21:40:00,2024-11-04 21:43:00,3
ARRIVAL,ZURICH,VIENNA,SWISS,2024-11-04 21:40:00,2024-11-04 21:38:00,-2
ARRIVAL,ZURICH,COPENHAGEN,SWISS,2024-11-04 21:45:00,2024-11-04 21:48:00,3
ARRIVAL,ZURICH,MUNICH,SWISS,2024-11-04 21:45:00,2024-11-04 22:02:00,17
ARRIVAL,ZURICH,MANCHESTER,SWISS,2024-11-04 21:45:00,2024-11-04 22:08:00,23
ARRIVAL,ZURICH,BARCELONA,SWISS,2024-11-04 21:50:00,2024-11-04 22:12:00,22
ARRIVAL,ZURICH,FRANKFURT,SWISS,2024-11-04 21:50:00,2024-11-04 21:52:00,2
ARRIVAL,ZURICH,DUBLIN,SWISS,2024-11-04 21:50:00,2024-11-04 22:06:00,16
ARRIVAL,ZURICH,WARSAW,SWISS,2024-11-04 21:50:00,2024-11-04 21:50:00,0
ARRIVAL,ZURICH,MADRID,SWISS,2024-11-04 21:55:00,2024-11-04 22:11:00,16
ARRIVAL,ZURICH,OSLO,SWISS,2024-11-04 21:55:00,2024-11-04 21:35:00,-20
ARRIVAL,ZURICH,GOTHENBURG,SWISS,2024-11-04 22:00:00,2024-11-04 21:58:00,-2
ARRIVAL,ZURICH,LONDON LCY,SWISS,2024-11-04 22:00:00,2024-11-04 21:57:00,-3
ARRIVAL,ZURICH,CAIRO,SWISS,2024-11-04 22:00:00,2024-11-04 22:27:00,27
ARRIVAL,ZURICH,LONDON LHR,BRITISH AIRWAYS,2024-11-04 22:00:00,2024-11-04 21:54:00,-6
ARRIVAL,ZURICH,VALENCIA,SWISS,2024-11-04 22:05:00,2024-11-04 21:42:00,-23
ARRIVAL,ZURICH,BERLIN,SWISS,2024-11-04 22:10:00,2024-11-04 22:00:00,-10
ARRIVAL,ZURICH,LUXORVIA SHARM EL SHEIKH,EDELWEISS,2024-11-04 22:10:00,2024-11-04 21:45:00,-25
ARRIVAL,ZURICH,SKOPJE,CHAIR,2024-11-04 22:15:00,2024-11-04 22:21:00,6
ARRIVAL,ZURICH,PRISTINA,CHAIR,2024-11-04 22:20:00,2024-11-04 22:18:00,-2
ARRIVAL,ZURICH,MADRID,IBERIA,2024-11-04 22:20:00,2024-11-04 22:14:00,-6
ARRIVAL,ZURICH,ISTANBUL IST,TURKISH AIRLINES,2024-11-04 22:20:00,2024-11-04 22:16:00,-4
ARRIVAL,ZURICH,MALTA,SWISS,2024-11-04 22:30:00,2024-11-04 22:47:00,17
ARRIVAL,ZURICH,AMSTERDAM,KLM,2024-11-04 22:30:00,2024-11-04 22:55:00,25
ARRIVAL,ZURICH,PARIS CDG,AIR FRANCE,2024-11-04 22:30:00,2024-11-04 22:23:00,-7
ARRIVAL,ZURICH,LISBON,TAP PORTUGAL,2024-11-04 22:35:00,2024-11-04 22:58:00,23
ARRIVAL,ZURICH,LONDON LHR,SWISS,2024-11-04 22:45:00,2024-11-04 22:52:00,7
ARRIVAL,ZURICH,LAMEZIA TERME,EDELWEISS,2024-11-04 22:50:00,2024-11-04 22:32:00,-18
ARRIVAL,ZURICH,PALMA DE MALLORCA,EDELWEISS,2024-11-04 22:55:00,2024-11-04 22:51:00,-4
ARRIVAL,ZURICH,PRISTINA,EDELWEISS,2024-11-04 22:55:00,2024-11-04 22:57:00,2
ARRIVAL,ZURICH,SKOPJE,EDELWEISS,2024-11-04 22:55:00,2024-11-04 22:39:00,-16
ARRIVAL,ZURICH,SHANGHAI,SWISS,2024-11-04 19:00:00,2024-11-04 18:54:00,-6
ARRIVAL,ZURICH,WARSAW,LOT POLISH AIRLINES,2024-11-04 19:05:00,2024-11-04 19:16:00,11
ARRIVAL,ZURICH,MUSCAT,OMAN,2024-11-04 19:05:00,2024-11-04 18:48:00,-17
ARRIVAL,ZURICH,PONTA DELGADA,EDELWEISS,2024-11-04 19:10:00,2024-11-04 18:53:00,-17
ARRIVAL,ZURICH,FRANKFURT,LUFTHANSA,2024-11-04 19:10:00,2024-11-04 19:30:00,20
ARRIVAL,ZURICH,REYKJAVÍK,EDELWEISS,2024-11-04 19:10:00,2024-11-04 19:09:00,-1
ARRIVAL,ZURICH,TENERIFE,EDELWEISS,2024-11-04 19:15:00,2024-11-04 19:37:00,22
ARRIVAL,ZURICH,GRAN CANARIA,EDELWEISS,2024-11-04 19:15:00,2024-11-04 19:16:00,1
ARRIVAL,ZURICH,ZAGREB,CROATIA,2024-11-04 19:15:00,2024-11-04 19:54:00,39
ARRIVAL,ZURICH,LISBON,SWISS,2024-11-04 19:15:00,2024-11-04 20:26:00,71
ARRIVAL,ZURICH,PRISTINA,GP AVIATION,2024-11-04 19:20:00,2024-11-04 19:37:00,17
ARRIVAL,ZURICH,BANGKOK,SWISS,2024-11-04 19:25:00,2024-11-04 19:31:00,6
ARRIVAL,ZURICH,BERLIN,EUROWINGS,2024-11-04 19:25:00,2024-11-04 19:04:00,-21
ARRIVAL,ZURICH,HAMBURG,EUROWINGS,2024-11-04 19:30:00,2024-11-04 19:27:00,-3
ARRIVAL,ZURICH,COLOGNE BONN,EUROWINGS,2024-11-04 19:30:00,2024-11-04 19:42:00,12
ARRIVAL,ZURICH,SEVILLE,EDELWEISS,2024-11-04 19:35:00,2024-11-04 19:44:00,9
ARRIVAL,ZURICH,ATHENS,SWISS,2024-11-04 19:35:00,2024-11-04 19:27:00,-8
ARRIVAL,ZURICH,MUNICH,LUFTHANSA,2024-11-04 19:35:00,2024-11-04 19:42:00,7
ARRIVAL,ZURICH,COPENHAGEN,SAS SCANDINAVIAN AIRLINES,2024-11-04 19:45:00,2024-11-04 19:37:00,-8
ARRIVAL,ZURICH,DÜSSELDORF,SWISS,2024-11-04 19:45:00,2024-11-04 19:39:00,-6
ARRIVAL,ZURICH,VIENNA,AUSTRIAN,2024-11-04 19:50:00,2024-11-04 19:54:00,4
ARRIVAL,ZURICH,DUBAI,EMIRATES,2024-11-04 19:50:00,2024-11-04 19:23:00,-27
ARRIVAL,ZURICH,GENEVA,SWISS,2024-11-04 19:55:00,2024-11-04 20:01:00,6
ARRIVAL,ZURICH,PHUKET,EDELWEISS,2024-11-04 19:55:00,2024-11-04 19:52:00,-3
ARRIVAL,ZURICH,BELGRADE,SERBIA,2024-11-04 19:55:00,2024-11-04 20:48:00,53
ARRIVAL,ZURICH,HURGHADA,EDELWEISS,2024-11-04 19:55:00,2024-11-04 19:57:00,2
ARRIVAL,ZURICH,MILAN MXP,SWISS,2024-11-04 20:00:00,2024-11-04 20:33:00,33
ARRIVAL,ZURICH,LUXEMBOURG,SWISS,2024-11-04 20:00:00,2024-11-04 20:02:00,2
ARRIVAL,ZURICH,LONDON LHR,SWISS,2024-11-04 20:00:00,2024-11-04 19:51:00,-9
ARRIVAL,ZURICH,BRUSSELS,SWISS,2024-11-04 20:00:00,2024-11-04 20:05:00,5
ARRIVAL,ZURICH,BERLIN,SWISS,2024-11-04 20:05:00,2024-11-04 19:58:00,-7
ARRIVAL,ZURICH,BOLOGNA,SWISS,2024-11-04 20:10:00,2024-11-04 20:08:00,-2
ARRIVAL,ZURICH,STUTTGART,SWISS,2024-11-04 20:10:00,2024-11-04 20:08:00,-2
ARRIVAL,ZURICH,HAMBURG,SWISS,2024-11-04 20:10:00,2024-11-04 20:22:00,12
ARRIVAL,ZURICH,DÜSSELDORF,EUROWINGS,2024-11-04 20:10:00,2024-11-04 20:10:00,0
ARRIVAL,ZURICH,PALMA DE MALLORCA,SWISS,2024-11-04 20:15:00,2024-11-04 20:42:00,27
ARRIVAL,ZURICH,FLORENCE,SWISS,2024-11-04 20:15:00,2024-11-04 20:04:00,-11
ARRIVAL,ZURICH,LONDON LCY,SWISS,2024-11-04 20:20:00,2024-11-04 20:20:00,0
ARRIVAL,ZURICH,TEL AVIV,ELALISRAEL,2024-11-04 20:20:00,2024-11-04 20:46:00,26
ARRIVAL,ZURICH,BERLIN,EASYJET,2024-11-04 20:35:00,2024-11-04 20:26:00,-9
ARRIVAL,ZURICH,PORTO,EASYJET,2024-11-04 20:40:00,2024-11-04 20:45:00,5
ARRIVAL,ZURICH,BARCELONA,VUELING,2024-11-04 20:40:00,2024-11-04 20:38:00,-2
ARRIVAL,ZURICH,ISTANBUL IST,TURKISH AIRLINES,2024-11-04 17:05:00,2024-11-04 17:02:00,-3
ARRIVAL,ZURICH,CATANIA,EDELWEISS,2024-11-04 17:05:00,2024-11-04 17:09:00,4
ARRIVAL,ZURICH,MANCHESTER,SWISS,2024-11-04 17:10:00,2024-11-04 17:15:00,5
ARRIVAL,ZURICH,LISBON,TAP PORTUGAL,2024-11-04 17:10:00,2024-11-04 18:12:00,62
ARRIVAL,ZURICH,BERLIN,SWISS,2024-11-04 17:15:00,2024-11-04 17:21:00,6
ARRIVAL,ZURICH,FRANKFURT,LUFTHANSA,2024-11-04 17:15:00,2024-11-04 17:18:00,3
ARRIVAL,ZURICH,MADRID,EUROPA,2024-11-04 17:15:00,2024-11-04 17:27:00,12
ARRIVAL,ZURICH,EDINBURGH,EDELWEISS,2024-11-04 17:35:00,2024-11-04 17:38:00,3
ARRIVAL,ZURICH,PARIS CDG,AIR FRANCE,2024-11-04 17:55:00,2024-11-04 17:52:00,-3
ARRIVAL,ZURICH,STOCKHOLM,SWISS,2024-11-04 17:55:00,2024-11-04 18:05:00,10
ARRIVAL,ZURICH,DELHI,AIR INDIA,2024-11-04 18:15:00,2024-11-04 18:10:00,-5
ARRIVAL,ZURICH,BUCHAREST,SWISS,2024-11-04 18:15:00,2024-11-04 17:58:00,-17
ARRIVAL,ZURICH,MALAGA,SWISS,2024-11-04 18:20:00,2024-11-04 18:47:00,27
ARRIVAL,ZURICH,HELSINKI,FINNAIR,2024-11-04 18:20:00,2024-11-04 18:40:00,20
ARRIVAL,ZURICH,AMSTERDAM,KLM,2024-11-04 18:25:00,2024-11-04 18:27:00,2
ARRIVAL,ZURICH,TOKYO,SWISS,2024-11-04 18:30:00,2024-11-04 18:37:00,7
